,"MeltWater(wt%,calc_from_F)","MeltWater(wt%,calc_from_Cl)",sample
1595,1.8726406357597318,1.933198100852902,Ap1
1596,2.650889677849068,2.4547657236349094,Ap1
1597,1.597175892614293,1.3304657208241544,Ap1
1598,3.4394886966076705,3.3432823578995183,Ap1
1599,3.8153688119135074,3.4229024836269097,Ap1
1600,2.7884646829867727,2.214480308348788,Ap1
1601,1.5736361190485202,1.6720719334678078,Ap1
1602,2.4111399255981674,2.4872718067209107,Ap1
1603,2.0660377740599567,2.0415538049809783,Ap1
1604,1.0066670230610277,0.9878038992505427,Ap1
1605,2.2369432271941365,2.1999630860736077,Ap1
1606,3.8728382193670363,4.4838123922612345,Ap1
1607,2.483754011286381,2.637503836006411,Ap1
1608,2.757225656991422,2.401187100086454,Ap1
1609,1.7985586497947417,1.661058739688781,Ap1
1610,2.311069316279432,1.7812826896834801,Ap1
1611,2.5822146144000704,2.3925150572543785,Ap1
1612,2.2118723814650063,1.5586530290489469,Ap1
1613,3.1422260205643746,2.9859514669795293,Ap1
1614,2.207538124385635,1.7627015178711185,Ap1
1615,2.6019963502161456,2.3430518365946233,Ap1
1616,3.5597580516762948,3.207082195779169,Ap1
1617,4.26560914751006,3.7757400661390794,Ap1
1618,1.4112860170133825,1.1425812500170323,Ap1
1619,1.756637577636459,1.4180946318993377,Ap1
1620,2.6011492843443134,2.447221390236495,Ap1
1621,3.191558481158132,3.1233308126930472,Ap1
1622,3.0567237333131483,2.5188610617119607,Ap1
1623,2.170250885099199,2.5569735415081394,Ap1
1624,3.3211561236240486,3.083193374847338,Ap1
1625,2.4863514024174176,1.9140110768012852,Ap1
1626,3.272934323889445,2.9708198581140004,Ap1
1627,1.942044676576065,1.5339669528294302,Ap1
1628,2.673340789822937,2.369580326783846,Ap1
1629,2.3822921203214205,2.025792665250577,Ap1
1630,4.506811472022815,3.602997155139037,Ap1
1631,3.2560827516492767,3.7093243570059165,Ap1
1632,2.5143521574051357,2.33794108009822,Ap1
1633,2.584958883627082,2.377731529369186,Ap1
1634,2.5349399742647725,2.6641104857257214,Ap1
1635,1.5742575824384752,1.5410253770787625,Ap1
1636,2.598695723516137,2.824539140956672,Ap1
1637,2.6984713525737147,2.6118875200611047,Ap1
1638,2.333915815339215,2.5527069800107527,Ap1
1639,2.0099157848548086,2.2070059479372928,Ap1
1640,2.7981944937406933,2.1345005232145593,Ap1
1641,2.6790835516175475,2.4835090301682525,Ap1
1642,2.2504893890796343,2.113612355070775,Ap1
1643,1.8930229990963432,1.5624556995568055,Ap1
1644,1.971098249267161,1.5919343530955765,Ap1
1645,2.509097604338645,2.4391237374862986,Ap1
1646,2.112443303434223,1.991521741572658,Ap1
1647,2.01691818104552,1.5825112503447833,Ap1
1648,1.6945021474887416,1.684548075342603,Ap1
1649,2.586598576743711,2.2815062052030504,Ap1
1650,3.021034439168428,2.6022819305105727,Ap1
1651,2.4674415757463524,2.5521404824746736,Ap1
1652,2.7857935686883932,2.5271678784266056,Ap1
1653,1.802689565092044,1.4036945888467431,Ap1
1654,2.0222541485499246,2.3049684533503907,Ap1
1655,4.399876167391051,3.9262218769472375,Ap1
1656,1.2731703372992917,1.1341245548551742,Ap1
1657,2.392847000993994,2.217154892369167,Ap1
1658,1.9000502638206518,2.1503397889198355,Ap1
1659,4.667771840502994,4.865525197165793,Ap1
1660,2.343917238504163,2.0601174922440517,Ap1
1661,1.88068220300772,1.8628902447737696,Ap1
1662,3.109310896006596,3.111590173404216,Ap1
1663,3.580238587817176,3.4696683534743396,Ap1
1664,1.2959474947727943,1.0923905070550652,Ap1
1665,2.651192490051095,2.46219858150155,Ap1
1666,4.1539133739190035,4.055588378483007,Ap1
1667,2.231242141053243,2.1475333724756553,Ap1
1668,2.806824697883683,2.783111832474164,Ap1
1669,3.178666865187719,3.0676988372453726,Ap1
1670,4.322319263368923,3.5134111262292813,Ap1
1671,2.2635163895378247,1.8373131042595112,Ap1
1672,1.7963914362645086,1.558047639507626,Ap1
1673,2.2241681778577806,2.2206484594790594,Ap1
1674,2.173036268099936,2.203170083927114,Ap1
1675,1.8754680667238521,1.4715872278564393,Ap1
1676,1.7514316898893503,1.6412384178171573,Ap1
1677,2.374282707469162,1.9473601784136547,Ap1
1678,2.3618909942129975,2.2935792087328206,Ap1
1679,1.5704729875966983,1.3808865775541228,Ap1
1680,2.835921349328232,2.572797800893219,Ap1
1681,3.41105264865168,3.197155218653627,Ap1
1682,3.2012420728667723,2.506815841980905,Ap1
1683,2.6980575363682133,2.0249767401893175,Ap1
1684,1.9287959488082782,1.7841561440069198,Ap1
1685,1.7664809934158712,1.570186157758963,Ap1
1686,3.249198794157683,2.9588913471483362,Ap1
1687,2.017190913158106,1.6040187816066376,Ap1
1688,1.534299468020095,1.3447349646034508,Ap1
1689,2.2756956814324454,2.104409636057792,Ap1
1690,2.91844807704405,2.877195821211497,Ap1
1691,2.097612356482068,2.3105198217017504,Ap1
1692,4.210560156251268,3.7942325065555034,Ap1
1693,1.7500532823600368,1.5348584564171235,Ap1
1694,2.4014250881530947,2.160908914186222,Ap1
1695,2.0669414853352737,2.189823202794449,Ap1
1696,2.641083965723483,2.0356161544643836,Ap1
1697,1.5068066845333148,1.3572339321120979,Ap1
1698,3.1912431330860325,3.018086950939202,Ap1
1699,3.0407834849100186,2.6715402052872834,Ap1
1700,2.5831085374832985,2.275428701976012,Ap1
1701,2.3605481792094505,2.2790045618283457,Ap1
1702,2.7472087123998143,1.9112282309709845,Ap1
1703,2.241154245656304,2.201288911840811,Ap1
1704,2.8312842484579543,2.8887919553946135,Ap1
1705,3.320146978698199,2.6178665976122155,Ap1
1706,1.8568585971340374,1.481254127574887,Ap1
1707,2.200463910433875,2.0303567879894024,Ap1
1708,2.010074943470342,1.6821751852982971,Ap1
1709,2.254125700622504,1.712190657179771,Ap1
1710,1.6416694913323089,1.461316767503668,Ap1
1711,2.0730162754599064,2.3750097131924406,Ap1
1712,3.211801490568109,4.188632392961952,Ap1
1713,4.304037082964201,3.9256650059478844,Ap1
1714,2.0679637950715755,1.6731405677244335,Ap1
1715,2.522086704163182,2.3535083240604777,Ap1
1716,3.6419254358317854,3.164275737091371,Ap1
1717,3.5019786614048165,4.104497756161936,Ap1
1718,2.375610447584448,2.3335495283773455,Ap1
1719,1.90914764867357,1.7578485285618364,Ap1
1720,3.239133155376482,2.789779056471078,Ap1
1721,3.922827474323129,2.998962743621336,Ap1
1722,0.9156992066668338,0.7316810437466725,Ap1
1723,2.0036685309662414,2.17289483582324,Ap1
1724,2.909168538170919,3.4784588176787854,Ap1
1725,2.552601784466956,2.7162314663494813,Ap1
1726,1.7105956746422295,1.7082013189333747,Ap1
1727,2.631397855769144,2.335341232605579,Ap1
1728,2.6122220127209075,3.070639329290212,Ap1
1729,1.473916408330774,1.5521612602214887,Ap1
1730,2.7844803351448286,2.3132956699368266,Ap1
1731,2.6368005093746967,2.1224305030908712,Ap1
1732,2.8870200422131216,2.0917326933595684,Ap1
1733,4.097309187698607,2.9527359527042893,Ap1
1734,2.817717933951648,2.6892113253538747,Ap1
1735,2.4017252885348284,2.6846372529065863,Ap1
1736,1.609760826826497,1.458835257365195,Ap1
1737,1.4537362927246178,1.4709548982249534,Ap1
1738,2.392228783656788,2.3441344493606695,Ap1
1739,3.472527380584764,3.658333049062415,Ap1
1740,2.464127695256904,2.058145435234136,Ap1
1741,3.3138722882494,3.935812664923876,Ap1
1742,2.2122001033504772,1.6356578412293286,Ap1
1743,2.7512009069528705,2.1915425424475754,Ap1
1744,2.9908087961831566,2.7323210307794428,Ap1
1745,2.9543954304145097,2.6880038071982244,Ap1
1746,2.267007294152414,2.254685332867735,Ap1
1747,2.1656357220043816,2.113125631354376,Ap1
1748,1.793174207254274,1.5341827480285244,Ap1
1749,2.3287645131737986,2.1442994681543293,Ap1
1750,2.427628214298737,2.1992320252672704,Ap1
1751,2.8071712913825513,2.3243610856066925,Ap1
1752,1.970372742014013,1.9238242963914716,Ap1
1753,1.9126983931076023,1.870575383680237,Ap1
1754,1.5854819337140231,1.5918050356930218,Ap1
1755,2.2723329673556365,2.1271106752504663,Ap1
1756,4.5271141155790176,4.71906429206485,Ap1
1757,2.899064857089805,2.694621552921136,Ap1
1758,1.3554857120312265,1.3388802406768485,Ap1
1759,1.1321963835197462,1.1433434789091261,Ap1
1760,3.42295492175317,3.298842452315735,Ap1
1761,1.7775310421348622,1.7847004410735001,Ap1
1762,3.251529382184089,2.975297531614224,Ap1
1763,3.4518836155108494,3.0778566196564636,Ap1
1764,3.0430350476005645,2.831404547870809,Ap1
1765,2.3981455752357848,2.153500252916065,Ap1
1766,2.274717428207919,2.4127836234432243,Ap1
1767,2.09795543905093,1.8912107024378466,Ap1
1768,1.9627882048490304,1.6328933553928209,Ap1
1769,1.6482897768225888,1.915005348577067,Ap1
1770,2.7055234062229436,2.636804133147521,Ap1
1771,1.664496305881774,1.577776139601992,Ap1
1772,2.547323695483714,2.319192204895892,Ap1
1773,2.4886755716079434,2.208377465459576,Ap1
1774,1.6231236678243408,1.7158868947885522,Ap1
1775,1.564144567574429,1.439830919910783,Ap1
1776,2.2748225141295544,2.0777042222678643,Ap1
1777,2.746232897894536,2.090844099393048,Ap1
1778,3.362947521332249,3.1425088375899857,Ap1
1779,2.522588008050942,2.4660067546936846,Ap1
1780,2.6085582986519227,2.097332915735202,Ap1
1781,1.8379848399502945,1.9270576988922632,Ap1
1782,2.7832836230453557,2.933132437935546,Ap1
1783,2.385129803050381,2.2877145909205523,Ap1
1784,2.2471063195116145,1.5643008607046334,Ap1
1785,3.1161844627734845,3.413888733124595,Ap1
1786,3.3345748381669917,2.6702248377861624,Ap1
1787,2.5257392406251054,2.1400466590119738,Ap1
1788,2.4090818620477794,2.7091926962753563,Ap1
1789,2.3786451018704033,2.2765258464320315,Ap1
1790,2.664698137925602,2.844656482026733,Ap1
1791,2.180851451813742,1.6947063168238297,Ap1
1792,3.2994399880130763,3.543133981699848,Ap1
1793,2.0027352552802706,2.3463428348458737,Ap1
1794,1.9822840782730464,1.6952228493233257,Ap1
1795,1.8763429255085822,1.606382572174998,Ap1
1796,2.1435597168624696,2.024157387101394,Ap1
1797,2.2296288600409095,2.2721936487360908,Ap1
1798,2.111251088192342,2.3901673749019303,Ap1
1799,2.7691569914679213,2.054547206311672,Ap1
1800,1.9294959194286434,1.7849058193464087,Ap1
1801,3.3775831201912987,3.7241093306065327,Ap1
1802,1.9485443934525843,1.6407859899645967,Ap1
1803,2.018509296526366,1.7084545079912867,Ap1
1804,2.4377777214344984,2.6532742325134966,Ap1
1805,2.864976049606545,2.6571555449637763,Ap1
1806,1.4290492851080612,1.1208120624813585,Ap1
1807,1.692655723537782,1.6571174913669564,Ap1
1808,2.463335629889269,2.158828180299736,Ap1
1809,1.1538408572999066,1.449834798953854,Ap1
1810,2.1135590370824433,1.8284865174154854,Ap1
1811,1.9528934775233024,2.2144817155466705,Ap1
1812,2.386529370784338,2.488876369050989,Ap1
1813,2.729532900465965,1.872845307331775,Ap1
1814,3.481610486754066,3.3102596180130353,Ap1
1815,2.4731773720202486,1.9303649195765125,Ap1
1816,2.3180105517857266,3.14129355968824,Ap1
1817,2.2905616065148457,2.574970390084174,Ap1
1818,1.9075605924981693,1.6744302121678494,Ap1
1819,1.941800913496997,2.0320979244387605,Ap1
1820,2.894523785083099,2.364262296754781,Ap1
1821,2.2383594122666564,2.026396006296558,Ap1
1822,3.1088591277813205,3.114252678714845,Ap1
1823,2.2736946777294826,1.9153339455145406,Ap1
1824,2.991419140703681,2.4692628582400964,Ap1
1825,2.2653240243754,2.282022591237749,Ap1
1826,4.325966468154524,4.197578599907199,Ap1
1827,2.4152458404630313,2.5397105089313112,Ap1
1828,1.4759501356359612,1.3523405711586567,Ap1
1829,1.8604160910358585,1.8938065003560995,Ap1
1830,1.8126561791472509,1.9916730038445258,Ap1
1831,2.4074309149308184,2.321836536501533,Ap1
1832,1.8540127214514743,2.8484702073891257,Ap1
1833,1.6456809415415818,1.2404504841764208,Ap1
1834,2.449570796061383,2.020469347887023,Ap1
1835,2.410167835267132,2.5065466820416495,Ap1
1836,2.8436098435517017,2.787178543533682,Ap1
1837,1.7805272057298764,2.101040642610434,Ap1
1838,2.0137771438500622,1.5925324964252232,Ap1
1839,2.6976448668872726,3.239600834844654,Ap1
1840,2.5295957954580626,2.0268523258694215,Ap1
1841,2.7058087730190246,2.803945349164821,Ap1
1842,2.030573916842442,1.8683251889467294,Ap1
1843,2.1098078480444293,2.164612779894472,Ap1
1844,1.4474228110556495,1.4738638758760572,Ap1
1845,3.0373262771852847,2.642875806164215,Ap1
1846,2.7857336234072365,2.6325388055808387,Ap1
1847,1.9545244907162622,2.0960652208524713,Ap1
1848,3.1823061182670287,3.5286534177910225,Ap1
1849,2.035292424708373,2.1352607194910203,Ap1
1850,2.494209196533761,2.25113094807299,Ap1
1851,2.1758525199439047,1.980837058862541,Ap1
1852,1.7888390532479135,1.7151701195635916,Ap1
1853,2.4147844092014212,2.2111738751196293,Ap1
1854,3.335776579391516,3.3822433326340544,Ap1
1855,1.333643783845567,1.0619478332627705,Ap1
1856,1.8708306575035476,1.5148896290384923,Ap1
1857,2.2988605061401226,2.2006030473749214,Ap1
1858,1.803336158622824,1.5686782955217224,Ap1
1859,1.2992288240283427,1.448923653542243,Ap1
1860,1.9927989535639452,2.1328161325669623,Ap1
1861,1.281744873129587,1.0390129052231096,Ap1
1862,2.0600723512522316,1.8068776650432101,Ap1
1863,2.6346755227729215,2.7082107573623513,Ap1
1864,1.6191593397666748,1.4459685524223145,Ap1
1865,2.1534994725389085,2.710312291119569,Ap1
1866,2.8496548341340744,3.0963970362696274,Ap1
1867,2.888541134940876,2.70996410649274,Ap1
1868,2.3095225866559965,1.94517868766249,Ap1
1869,4.12354667202792,3.069134302495048,Ap1
1870,1.6310381008382497,1.515348986356533,Ap1
1871,3.0163163926011127,3.0429222533018216,Ap1
1872,2.329604894902892,2.160013428901646,Ap1
1873,2.54112124276089,2.2200226514482737,Ap1
1874,2.260016981914545,1.947547615357288,Ap1
1875,3.6365267692122756,4.264065852748586,Ap1
1876,1.8531443687854916,1.6179054068423373,Ap1
1877,1.9868922855387556,1.7968636392257764,Ap1
1878,2.080408566516548,1.6833508050029242,Ap1
1879,2.3611252133614684,2.548387155820823,Ap1
1880,3.31949204989627,2.9277069737276498,Ap1
1881,2.576829648747136,2.0681073199187083,Ap1
1882,1.6693227997747437,1.62406871472466,Ap1
1883,2.5502302744315086,2.7382537245045633,Ap1
1884,2.407344771467938,1.9881922025089067,Ap1
1885,3.4967119105511415,3.049654870100277,Ap1
1886,2.7641110493492063,2.4067434139811787,Ap1
1887,1.581232167196111,1.3337411536988075,Ap1
1888,1.7865507082962462,1.6755957553413157,Ap1
1889,3.743830337173753,2.8707722862846774,Ap1
1890,1.326561780144538,1.0269911640697011,Ap1
1891,2.408725703903158,2.5409151280990865,Ap1
1892,2.9081676092149378,2.3384899224863385,Ap1
1893,1.0415540614229102,0.8494802997020071,Ap1
1894,1.8482945904363508,2.141189302873514,Ap1
1895,2.190721956055106,1.678872277510344,Ap1
1896,1.758580395164993,1.699609399305372,Ap1
1897,2.1484640391198653,1.9768223438988344,Ap1
1898,4.094642042497942,3.3430995542078366,Ap1
1899,2.624482626868643,2.807606640335522,Ap1
1900,2.2181549282861424,2.718977680458443,Ap1
1901,3.9056933093213715,3.6875243898985786,Ap1
1902,2.2660878808437586,2.376432593591502,Ap1
1903,1.9207176119509328,1.8339520409534527,Ap1
1904,1.6701972557303921,1.575346722089959,Ap1
1905,1.5099886476867084,1.5516184119967154,Ap1
1906,3.597256783409264,2.750916708842453,Ap1
1907,2.874673115600384,2.8377484897171836,Ap1
1908,1.9724980232918952,1.6949748811440315,Ap1
1909,3.0046214435814527,3.438120883129618,Ap1
1910,1.7863442507002887,1.597443957378954,Ap1
1911,3.5638119268512756,3.4718444853561086,Ap1
1912,3.1469578448583104,2.609124034992401,Ap1
1913,2.4038894467547918,2.5033661301540096,Ap1
1914,1.8245804098806027,1.9230557085760505,Ap1
1915,1.917850189598096,1.678657889617423,Ap1
1916,2.2658117184759807,2.1128189706704332,Ap1
1917,1.9131187888483954,1.942557879852099,Ap1
1918,3.1280682585224975,2.773325598956302,Ap1
1919,2.292628957617553,2.709254492012676,Ap1
1920,2.2270797066219283,1.9747187914288467,Ap1
1921,3.741522507520043,3.4227871447401146,Ap1
1922,1.8145096404940424,1.527437469427128,Ap1
1923,2.481399332494581,2.550449628130731,Ap1
1924,1.7873677871289733,1.4581697690641637,Ap1
1925,1.8725346201084396,1.5650972934030813,Ap1
1926,1.4501817547002842,1.3067089872613722,Ap1
1927,2.227854266339381,2.1502620182902303,Ap1
1928,2.3062662810811476,2.4484619894532504,Ap1
1929,4.0110896470584825,3.6808221025179777,Ap1
1930,2.5114150684078433,2.084982153380336,Ap1
1931,2.6489596557111588,2.6631235088471166,Ap1
1932,2.9005019747526557,2.4898508397542667,Ap1
1933,1.8873283073987384,1.707444470674376,Ap1
1934,2.564136776865472,2.4234788314923574,Ap1
1935,2.1718001090838,2.1401496989932607,Ap1
1936,3.0249603204950235,2.874349844612862,Ap1
1937,3.3374468491386677,2.570919050016237,Ap1
1938,2.5286561935503316,2.0579655208505576,Ap1
1939,1.6921357183218133,1.320344955732731,Ap1
1940,1.5491028128172097,1.4971298090422511,Ap1
1941,2.408283980557715,2.2829504409970305,Ap1
1942,2.965710573362776,2.1271020921842,Ap1
1943,2.492526644474671,2.2554585391785453,Ap1
1944,2.4920491313741384,2.634850493442144,Ap1
1945,4.199954805183538,3.5485093037030104,Ap1
1946,3.901965425592402,3.0088274854483013,Ap1
1947,3.007087084209802,2.56536628299328,Ap1
1948,2.193435583615774,1.9483142332505858,Ap1
1949,1.578292329365159,1.347469985146176,Ap1
1950,1.3796023886530446,1.4561858658468687,Ap1
1951,2.5465281859330497,2.5936277435443387,Ap1
1952,1.7590875012732359,1.4449494521668007,Ap1
1953,2.698070378848192,2.2793175545147633,Ap1
1954,1.9911497218982412,1.6851268145016207,Ap1
1955,1.5246186894342908,1.4063542405328624,Ap1
1956,1.4956971791675668,1.3379587590522737,Ap1
1957,1.3811798556810413,1.1770169288114927,Ap1
1958,2.018636705523518,2.0486839483560852,Ap1
1959,2.939981972672121,3.0520783492868673,Ap1
1960,1.7788502487705002,1.6801149529138244,Ap1
1961,2.462987059022422,2.103307323753529,Ap1
1962,1.830660050539875,1.739036856997457,Ap1
1963,2.574898203704668,2.3128995606935545,Ap1
1964,2.626712898365061,2.8305400791057855,Ap1
1965,2.330956689044776,2.5721153575207114,Ap1
1966,2.692597452611776,2.0586043748185947,Ap1
1967,3.002532659096136,3.440257125656207,Ap1
1968,2.939634407049884,3.1249713208720507,Ap1
1969,1.982985725577418,1.9025586800340173,Ap1
1970,2.3179732566712317,1.9676208226910636,Ap1
1971,3.320214806802218,3.294406460717214,Ap1
1972,2.6804256931819284,2.561031202684173,Ap1
1973,2.61895637350326,1.897848632036313,Ap1
1974,1.4280642422122205,1.2730985218571487,Ap1
1975,1.8488318358843643,1.6982899123509525,Ap1
1976,1.5092946760696437,1.34626923958848,Ap1
1977,2.1182243917378147,2.0044538239850045,Ap1
1978,2.2014150621262356,1.9635996092456314,Ap1
1979,3.4554900372468964,2.7692829789732487,Ap1
1980,1.628625919071093,1.8073720338170742,Ap1
1981,1.844760010216701,1.4379496370889986,Ap1
1982,2.00124705192086,1.8261703417283819,Ap1
1983,3.0466483537094935,2.6654871205576534,Ap1
1984,2.8331633058367744,2.700208124260625,Ap1
1985,2.944362780296351,2.2058107452744835,Ap1
1986,2.518842934999827,2.9306034443689306,Ap1
1987,1.7176783933806055,1.734550177425614,Ap1
1988,3.7220046174981487,3.8687633992110997,Ap1
1989,3.3521233880303045,2.966264257338764,Ap1
1990,2.2181763096203957,2.3860764176402616,Ap1
1991,3.4779280169687383,2.907164414866346,Ap1
1992,2.5144017811278414,2.0931456184433084,Ap1
1993,3.122246830119097,2.5222822509150826,Ap1
1994,3.2991964689230215,2.810651484395322,Ap1
1995,3.2646512583030307,3.1413166768285548,Ap1
1996,3.2691196130797477,3.5514205945905433,Ap1
1997,1.9866123555438635,1.7504611938248065,Ap1
1998,2.6681330056300014,2.4636503008900466,Ap1
1999,3.3750807746450264,3.8415265473557723,Ap1
2000,2.118220670027069,2.0031522949378626,Ap1
2001,2.115212352351158,2.0004216266877832,Ap2
2002,0.9490538094418297,1.0384425831298147,Ap2
2003,1.1988759214166247,1.3352500728424008,Ap2
2004,1.0261092829905665,1.1351981544350864,Ap2
2005,0.5775849678556471,0.7086515737411261,Ap2
2006,1.1864009443839596,1.011102868997285,Ap2
2007,1.1042509625711956,1.0190186168738353,Ap2
2008,0.9287399448941015,1.046526871143288,Ap2
2009,0.7703360593347803,0.7395575869271819,Ap2
2010,0.6748335369690316,0.6198396390490665,Ap2
2011,1.7720844221967655,1.767133473886586,Ap2
2012,1.3551101187679846,1.4138770712360869,Ap2
2013,0.8777589466837097,0.9312819938767052,Ap2
2014,1.2470539136078262,1.3478053236390455,Ap2
